years,data
1970,0.16432
1971,0.1958
1972,0.44391
1973,0.54503
1974,4.35511
1975,0.88898
1976,1.86751
1977,3.83437
1978,2.33329
1979,8.95982
1980,25.14145
1981,23.02773
1982,37.2744
1983,53.72353
1984,21.94919
1985,25.13639
1986,8.34501
1987,11.35149
1988,13.0754
1989,57.41788
1990,24.26737
1991,10.04595
1992,7.10939
1993,9.30701
1994,30.51298
1995,11.64845
1996,19.17684
1997,8.83133
1998,10.87479
1999,18.36731
2000,81.7116
2001,115.77058
2002,11.53423
2003,99.22079
2004,12.54825
2005,19.2666
2006,17.6927
2007,22.97321
2008,23.58827
2009,10.15747
