years,data
1970,1.14108
1971,1.18407
1972,1.19422
1973,1.30426
1974,2.45892
1975,2.87471
1976,3.18195
1977,3.4823
1978,3.62007
1979,4.89944
1980,7.16328
1981,8.95129
1982,8.06303
1983,7.4293
1984,7.52763
1985,7.30877
1986,4.81856
1987,5.23108
1988,4.54303
1989,5.28159
1990,5.82796
1991,5.42302
1992,5.13007
1993,4.84136
1994,4.76835
1995,5.14852
1996,5.82279
1997,5.33387
1998,4.02965
1999,5.1039
2000,7.41768
2001,6.23308
2002,6.44177
2003,7.55812
2004,9.24115
2005,12.11165
2006,14.77556
2007,16.85987
2008,23.4916
2009,15.65043
