years,data
1960,2720273.0
1961,2736225.0
1962,2859481.0
1963,2935803.0
1964,2943361.0
1965,3067942.0
1966,3263914.0
1967,3485245.526
1968,3696395.938
1969,3877376.391
1970,4093356.723
1971,4364728.071
1972,4412635.524
1973,4621377.739
1974,4463488.13
1975,3944376.697
1976,3975307.22
1977,4143023.241
1978,4211431.623
1979,4001355.227
1980,4091098.524
1981,3926687.129
1982,3394403.716
1983,3241515.223
1984,3432623.6
1985,3385715.455
1986,3185508.893
1987,3303281.352
1988,3531008.287
1989,3743850.086
1990,3728685.3
1991,3687743.747
1992,3612966.752
1993,3818254.978
1994,3746453.761
1995,3893479.965
1996,4132299.467
1997,4116309.699
1998,4205529.929
1999,4009773.532
2000,4421871.385
2001,4278662.429
2002,4328007.216
2003,4074323.32
2004,3932971.074
2005,3526377.836
2006,3459577.7
2007,3543065.291
2008,3568041.372
2009,3384369.894
