years,data
1970,0.47166
1971,1.10821
1972,7.86425
1973,23.55345
1974,55.77834
1975,21.5371
1976,36.35981
1977,61.5317
1978,76.97567
1979,70.36095
1980,35.88583
1981,33.79725
1982,55.65996
1983,96.51366
1984,29.93239
1985,49.31963
1986,11.97213
1987,21.25318
1988,22.6311
1989,90.82257
1990,29.85013
1991,12.30772
1992,9.51006
1993,28.10165
1994,42.05057
1995,23.67316
1996,33.2538
1997,28.28587
1998,21.00182
1999,26.07789
2000,98.95836
2001,153.84585
2002,21.41894
2003,119.06784
2004,33.83241
2005,32.35842
2006,36.00919
2007,42.87342
2008,56.02385
2009,29.66375
