years,data
1970,36193.31996
1971,35509.90081
1972,41716.46242
1973,42957.77475
1974,41953.56702
1975,38257.52472
1976,44966.19019
1977,48871.44244
1978,53794.84974
1979,54338.79559
1980,34103.55196
1981,35994.55129
1982,34821.70882
1983,39331.797
1984,40126.40976
1985,39957.32008
1986,48421.36675
1987,47491.79567
1988,49019.13784
1989,21701.63053
1990,28480.95284
1991,27258.61914
1992,29720.2736
1993,28390.4508
1994,27728.26522
1995,16858.75411
1996,13720.30958
1997,13239.59922
1998,13432.5409
1999,13140.07423
2000,13260.7325
2001,12121.81222
2002,8704.99569
2003,8341.98148
2004,16426.73924
2005,8828.91668
2006,8311.81422
2007,8786.12787
2008,8593.55563
2009,15370.4185
