years,data
1960,35726.253
1961,37437.609
1962,42849.587
1963,47971.745
1964,52008.664
1965,57237.386
1966,63530.741
1967,69787.725
1968,77666.687
1969,88896.215
1970,95734.651
1971,103617.484
1972,115569.972
1973,122522.499
1974,125929.908
1975,129487.996
1976,136544.972
1977,152992.233
1978,163821.0
1979,167736.0
1980,179430.0
1981,184778.822
1982,186124.475
1983,191183.149
1984,208255.879
1985,213125.008
1986,213269.542
1987,216066.49
1988,224345.866
1989,229660.215
1990,237415.127
1991,240351.787
1992,239431.038
1993,250084.413
1994,258179.737
1995,263278.592
1996,278449.583
1997,286703.509
1998,304704.764
1999,301844.18
2000,318262.529
2001,318044.174
2002,320845.849
2003,322685.955
2004,320614.84
2005,334258.262
2006,342724.213
2007,343828.582
2008,347059.227
2009,345295.561
