years,data
1960,4392410.002
1961,4422448.689
1962,4631845.297
1963,4819430.936
1964,4937063.895
1965,5119624.481
1966,5421374.077
1967,5713113.102
1968,6070596.342
1969,6454387.433
1970,6703702.019
1971,7050775.838
1972,7425110.788
1973,7998012.329
1974,7857633.195
1975,7317491.697
1976,7623019.734
1977,8212133.229
1978,8637532.923
1979,8942537.933
1980,9052435.073
1981,8870071.852
1982,8237038.84
1983,8167900.517
1984,8639364.47
1985,8662150.09
1986,8499342.752
1987,8718342.608
1988,9257462.503
1989,9585112.026
1990,9617721.547
1991,9589263.491
1992,9706242.976
1993,9915385.789
1994,10039254.92
1995,10160405.25
1996,10951761.59
1997,11279859.53
1998,11461644.72
1999,11194641.67
2000,11542905.24
2001,11314207.89
2002,11582320.58
2003,11416320.49
2004,11478408.99
2005,10926534.62
2006,11249998.5
2007,11332934.18
2008,10922957.67
2009,10405746.27
