years,data
1960,6610703.861
1961,6690243.833
1962,6821056.636
1963,6961089.887
1964,7320770.403
1965,7445189.808
1966,7801078.486
1967,8064835.597
1968,8408696.97
1969,8810076.486
1970,9376066.646
1971,9595859.89
1972,9733316.363
1973,9559534.674
1974,9176624.985
1975,8415741.686
1976,8095614.873
1977,7942018.855
1978,7361538.999
1979,7999621.09
1980,7966294.779
1981,7786476.105
1982,7302001.162
1983,6722393.488
1984,7060735.791
1985,6924656.325
1986,7018350.486
1987,6972153.488
1988,7132908.584
1989,7054657.828
1990,7175830.178
1991,7110440.241
1992,7020275.513
1993,7058330.02
1994,7200826.914
1995,7174481.382
1996,7303998.166
1997,7228302.747
1998,7253721.655
1999,6983174.017
2000,7180897.614
2001,7172333.485
2002,6892161.774
2003,7008036.626
2004,6908959.024
2005,6934171.928
2006,7071527.721
2007,7548608.942
2008,8228007.779
2009,8074816.241
