years,data
1960,59411.44591
1961,61869.38488
1962,67688.18802
1963,72484.11653
1964,83333.46856
1965,89165.56641
1966,92056.78159
1967,94436.05479
1968,106934.1331
1969,125044.9734
1970,127521.2221
1971,130585.0416
1972,153699.3804
1973,161835.1506
1974,156664.6197
1975,138843.656
1976,141578.3556
1977,144263.5328
1978,145944.3432
1979,174241.3691
1980,181940.1484
1981,195600.6954
1982,188543.7277
1983,188408.6143
1984,256649.9042
1985,247778.9067
1986,241629.6094
1987,263539.6474
1988,285193.4396
1989,298034.3625
1990,285348.6105
1991,315837.6508
1992,328866.1316
1993,317635.3592
1994,353717.7965
1995,366167.6247
1996,392067.8356
1997,444688.2371
1998,441020.2189
1999,434130.3256
2000,393652.1506
2001,376050.8494
2002,405723.6885
2003,414937.4881
2004,437389.9357
2005,402435.7784
2006,413146.9272
2007,425622.2685
2008,375283.7834
2009,410910.945
