years,data
1970,21.10925
1971,25.85636
1972,27.16043
1973,28.37176
1974,47.55636
1975,44.59013
1976,48.40342
1977,59.69212
1978,45.31506
1979,12.24001
1980,12.43207
1981,29.62711
1982,26.19775
1983,33.74921
1984,19.10938
1985,13.01678
1986,16.04801
1987,9.54782
1988,9.5795
1989,7.8279
1990,10.93477
1991,9.51378
1992,8.15068
1993,9.08496
1994,26.52716
1995,14.22701
1996,12.60186
1997,11.29593
1998,29.98841
1999,16.60582
2000,12.78722
2001,34.86305
2002,27.62718
2003,30.17935
2004,39.47946
2005,36.84612
2006,43.72441
2007,34.42433
2008,74.59556
2009,44.88999
