years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,1.05115
1983,6.237
1984,18.42536
1985,64.14872
1986,59.1745
1987,79.02262
1988,56.94196
1989,48.21644
1990,42.787
1991,46.95505
1992,49.37409
1993,8.61276
1994,22.08556
1995,77.93478
1996,28.01813
1997,69.82852
1998,115.10981
1999,48.71647
2000,55.91689
2001,99.09428
2002,44.57664
2003,37.88177
2004,50.39992
2005,28.83054
2006,802.90465
2007,845.75801
2008,856.5353
2009,878.91175
