years,data
1970,0.41513
1971,0.45288
1972,0.57126
1973,0.54389
1974,1.40443
1975,1.61178
1976,1.56989
1977,1.76453
1978,1.63474
1979,2.15096
1980,2.4886
1981,3.09595
1982,3.52532
1983,3.48862
1984,3.58775
1985,4.00471
1986,1.4531
1987,2.58503
1988,1.83728
1989,2.43036
1990,2.92855
1991,2.9726
1992,1.89962
1993,1.87985
1994,2.03249
1995,1.98483
1996,2.1387
1997,2.91127
1998,2.50011
1999,1.83453
2000,3.95001
2001,4.43593
2002,2.15034
2003,5.30274
2004,5.15407
2005,6.87367
2006,7.32486
2007,8.72691
2008,8.73365
2009,7.30523
