years,data
1960,295.12098
1961,57.25077
1962,54.03937
1963,46.80343
1964,63.67773
1965,61.18536
1966,52.36791
1967,35.73292
1968,34.46481
1969,25.27108
1970,28.57098
1971,18.17263
1972,14.26442
1973,34.47748
1974,25.66094
1975,11.41271
1976,4.56681
1977,3.10317
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
