years,data
1960,334275.9824
1961,352367.216
1962,372450.6338
1963,439972.971
1964,468917.4155
1965,473779.5085
1966,493362.9218
1967,524207.405
1968,556710.2267
1969,581624.6221
1970,584171.0047
1971,617454.8992
1972,677948.8488
1973,731364.8068
1974,743101.5611
1975,726800.177
1976,873632.8443
1977,1011360.364
1978,1077047.127
1979,1183093.074
1980,1241113.625
1981,966246.8151
1982,807960.5748
1983,786595.7179
1984,834412.6067
1985,808150.3376
1986,823399.8556
1987,853533.2242
1988,935529.0946
1989,925113.7299
1990,1024367.984
1991,1018139.254
1992,1093248.441
1993,1077040.707
1994,1115020.223
1995,1067499.048
1996,1218973.981
1997,1315393.723
1998,1240545.286
1999,1240627.789
2000,1219557.862
2001,1130427.723
2002,1124108.978
2003,1196373.774
2004,1297054.725
2005,1214591.841
2006,1519639.758
2007,1454959.083
2008,1293994.41
2009,1152425.499
