years,data
1970,442.827
1971,500.31377
1972,552.43401
1973,647.8906
1974,1238.31867
1975,1309.6606
1976,1864.93103
1977,2439.02127
1978,2776.12258
1979,4374.46003
1980,6421.53567
1981,6870.58263
1982,4889.00255
1983,4656.11847
1984,3994.20964
1985,3880.92129
1986,2655.93177
1987,2779.29354
1988,2557.945
1989,2771.95049
1990,3665.83997
1991,3365.37398
1992,3335.82236
1993,3150.41984
1994,3095.84357
1995,3220.20567
1996,4003.03022
1997,4151.93754
1998,3164.71567
1999,3739.88143
2000,5493.55958
2001,3898.18822
2002,4273.19277
2003,5211.75837
2004,7156.40118
2005,9125.04488
2006,14885.38629
2007,15617.42529
2008,18611.21593
2009,10115.81377
