years,data
1970,0.30734
1971,0.91241
1972,7.42034
1973,23.00842
1974,51.42323
1975,20.64812
1976,34.4923
1977,57.69733
1978,74.64238
1979,61.40113
1980,10.74438
1981,10.76952
1982,18.38556
1983,42.79013
1984,7.9832
1985,24.18324
1986,3.62712
1987,9.90169
1988,9.5557
1989,33.40469
1990,5.58276
1991,2.26177
1992,2.40067
1993,4.25939
1994,4.52812
1995,0.73467
1996,4.29357
1997,0.43179
1998,0.19458
1999,0.10389
2000,10.07031
2001,18.72932
2002,1.09997
2003,16.87637
2004,5.8644
2005,1.27041
2006,2.45237
2007,2.33686
2008,0.32698
2009,0.0
