years,data
1970,1.503308887
1971,1.511264235
1972,1.539610029
1973,1.567045529
1974,1.653341088
1975,1.655182126
1976,1.68323926
1977,1.729829846
1978,1.751469867
1979,1.924112678
1980,2.444002523
1981,2.772112196
1982,3.157757026
1983,2.674379225
1984,3.022396419
1985,2.956850749
1986,2.207033388
1987,2.236661855
1988,2.26302401
1989,1.638059811
1990,1.458768303
1991,1.566079359
1992,1.480888141
1993,1.314796322
1994,1.312166367
1995,1.327721441
1996,1.153559202
1997,1.09049508
1998,1.333790887
1999,1.495796028
2000,1.663149992
2001,2.187003886
2002,2.234250706
2003,1.923688961
2004,2.222874663
2005,3.35399142
2006,3.369397233
2007,3.399954707
2008,3.829960229
2009,3.779523139
