years,data
1960,24417.53471
1961,17986.68358
1962,20362.45669
1963,19000.71978
1964,26063.15577
1965,29031.12359
1966,27687.74683
1967,23404.59352
1968,24922.31904
1969,25087.43463
1970,30714.05401
1971,23885.04692
1972,24200.12173
1973,59622.98883
1974,60348.72701
1975,77651.64188
1976,62906.81868
1977,55737.17319
1978,61236.14428
1979,83619.03196
1980,63338.71322
1981,91418.03551
1982,83765.35221
1983,65888.38923
1984,93080.0384
1985,85406.95406
1986,72233.60072
1987,61883.50488
1988,52170.15123
1989,62261.62539
1990,61480.96877
1991,63187.05005
1992,60464.83624
1993,70881.70745
1994,82842.41269
1995,63673.99545
1996,73750.99532
1997,74118.57257
1998,62929.12427
1999,62567.38566
2000,73097.96923
2001,75463.52274
2002,71627.38834
2003,72494.10925
2004,70937.12123
2005,70077.83057
2006,70919.36729
2007,40433.4573
2008,38976.15004
2009,17062.79175
