years,data
1970,2.07171
1971,2.16248
1972,2.14256
1973,2.20382
1974,3.21943
1975,3.5436
1976,3.7103
1977,3.9486
1978,3.96445
1979,5.28904
1980,7.41987
1981,8.76112
1982,8.37118
1983,7.55097
1984,7.44614
1985,7.45437
1986,5.36028
1987,6.03034
1988,5.87864
1989,6.40143
1990,7.57004
1991,7.29118
1992,7.11542
1993,7.19528
1994,7.26689
1995,7.37639
1996,7.90173
1997,7.59718
1998,6.44513
1999,7.10574
2000,9.56306
2001,8.97871
2002,8.52829
2003,9.95033
2004,12.19044
2005,16.0034
2006,18.12231
2007,19.54046
2008,24.14303
2009,16.41875
