years,data
1970,17.56717
1971,17.91464
1972,19.1811
1973,20.17583
1974,25.01863
1975,25.80878
1976,31.28871
1977,32.62406
1978,39.23118
1979,64.17906
1980,128.31472
1981,113.25823
1982,105.457
1983,123.90998
1984,171.93843
1985,129.07013
1986,85.16736
1987,94.94778
1988,75.55394
1989,65.54735
1990,63.56889
1991,47.91618
1992,57.1359
1993,56.28384
1994,44.2847
1995,39.78997
1996,47.25245
1997,45.64052
1998,58.37306
1999,87.1147
2000,74.55406
2001,75.66479
2002,93.01212
2003,84.37073
2004,63.60013
2005,95.02262
2006,152.97009
2007,184.97512
2008,233.3872
2009,92.02889
