years,data
1970,1.7417
1971,1.7417
1972,1.7417
1973,1.7417
1974,1.7417
1975,1.7417
1976,1.7417
1977,1.7417
1978,1.7417
1979,1.7417
1980,1.67595
1981,1.67595
1982,1.67595
1983,1.67595
1984,1.67595
1985,1.67595
1986,1.47311
1987,1.47311
1988,1.47311
1989,1.16035
1990,0.9575
1991,1.11093
1992,1.10935
1993,1.09491
1994,1.11681
1995,1.18577
1996,0.95456
1997,0.94752
1998,1.23706
1999,1.37233
2000,1.41832
2001,1.94272
2002,2.08457
2003,1.63092
2004,1.79547
2005,2.74622
2006,2.65985
2007,2.54249
2008,2.88858
2009,2.65421
