years,data
1960,432847.8482
1961,443410.8622
1962,475271.7204
1963,542719.3928
1964,581851.7277
1965,585650.1944
1966,630853.392
1967,659660.7751
1968,693796.8093
1969,726143.1733
1970,741191.4692
1971,762071.5223
1972,830419.4233
1973,896990.0833
1974,904445.1038
1975,854515.3561
1976,984217.6517
1977,1125314.478
1978,1211922.986
1979,1387742.812
1980,1439316.934
1981,1117380.199
1982,950392.816
1983,978825.5999
1984,950264.6993
1985,927027.3388
1986,954380.9244
1987,978854.6996
1988,1069161.724
1989,1029709.627
1990,1155882.358
1991,1113826.835
1992,1206738.851
1993,1179410.535
1994,1210468.477
1995,1166949.967
1996,1318273.188
1997,1408063.318
1998,1338883.587
1999,1321550.749
2000,1293976.502
2001,1232591.468
2002,1228387.443
2003,1313381.408
2004,1400334.643
2005,1345018.212
2006,1638430.301
2007,1575182.025
2008,1383518.167
2009,1224723.869
