years,data
1960,1.12185
1961,1.12185
1962,1.12185
1963,1.12185
1964,1.12185
1965,1.12185
1966,1.12185
1967,1.12185
1968,1.12185
1969,1.12185
1970,1.12185
1971,1.12223
1972,1.12422
1973,1.12282
1974,1.1231
1975,1.12423
1976,1.12566
1977,1.12636
1978,1.12421
1979,1.11499
1980,1.11951
1981,1.12684
1982,1.1288
1983,1.13199
1984,1.14159
1985,1.14407
1986,1.14087
1987,1.13807
1988,1.13472
1989,1.1303
1990,1.13127
1991,1.13212
1992,1.14228
1993,1.1294
1994,1.1333
1995,1.1334
1996,1.12879
1997,1.11999
1998,1.1319
1999,1.12421
2000,1.11884
2001,1.11502
2002,1.12262
2003,1.11177
2004,1.12194
2005,1.12043
2006,1.11779
2007,1.11637
2008,1.1058
2009,1.10849
