years,data
1970,538.4534
1971,647.13879
1972,646.16461
1973,785.29337
1974,1033.19046
1975,1311.32592
1976,1855.66049
1977,2132.09918
1978,3108.71573
1979,3269.95811
1980,4110.82984
1981,5384.81566
1982,5565.60102
1983,5652.76998
1984,6549.7466
1985,5908.85396
1986,4420.8016
1987,4272.36019
1988,4993.39601
1989,5504.92495
1990,5118.85384
1991,4910.98607
1992,5108.25252
1993,6027.04612
1994,5360.04972
1995,5071.2636
1996,6782.14745
1997,7456.28535
1998,5810.098
1999,5846.48433
2000,9916.7315
2001,10693.21144
2002,8566.38243
2003,12204.99813
2004,12973.70234
2005,12588.50557
2006,10945.37386
2007,11489.38104
2008,14610.73048
2009,7564.39864
