years,data
1960,54125.325
1961,64998.0
1962,63350.28
1963,68009.571
1964,68440.382
1965,70030.684
1966,70481.768
1967,75536.532
1968,88299.546
1969,89581.476
1970,98827.183
1971,101766.457
1972,107410.1809
1973,107726.7017
1974,96771.49031
1975,84556.70886
1976,74026.6912
1977,68353.2912
1978,77089.02476
1979,80167.19118
1980,108059.8821
1981,105137.5847
1982,105971.1969
1983,109171.9243
1984,112169.3265
1985,95637.8436
1986,85240.58298
1987,84403.71408
1988,111838.8327
1989,111427.2207
1990,110515.8389
1991,85244.79852
1992,84953.81321
1993,84507.1265
1994,99775.44784
1995,85342.03464
1996,78337.28622
1997,84585.79503
1998,69073.60984
1999,73050.70914
2000,64086.8986
2001,71248.1737
2002,91923.78894
2003,57826.14794
2004,57304.48963
2005,83535.52261
2006,87498.5844
2007,92480.23516
2008,112399.2859
2009,95821.38792
