years,data
1960,207.87755
1961,184.0872
1962,172.50273
1963,185.70769
1964,130.36677
1965,82.9049
1966,90.73288
1967,98.6464
1968,112.755
1969,145.7057
1970,159.07836
1971,193.5602
1972,273.159
1973,354.82633
1974,382.94506
1975,414.33209
1976,349.60914
1977,81.53788
1978,16.53932
1979,27.908
1980,580.939
1981,289.13
1982,6.954
1983,8.396
1984,9.265
1985,9.494
1986,10.497
1987,40.013
1988,31.725
1989,59.713
1990,64.596
1991,446.823
1992,962.41
1993,801.04
1994,964.77
1995,925.37
1996,1029.628
1997,1103.53
1998,4.625
1999,19.575
2000,18.598
2001,2.839
2002,299.15523
2003,296.6209
2004,294.68305
2005,297.81205
2006,291.88311
2007,402.73004
2008,1012.87969
2009,337.14646
