years,data
1960,337.63408
1961,333.98232
1962,301.64917
1963,289.78105
1964,273.57641
1965,291.45472
1966,368.56598
1967,363.86252
1968,410.14491
1969,431.59282
1970,433.38016
1971,907.24227
1972,935.07494
1973,1199.91779
1974,1175.7154
1975,1050.38186
1976,1083.26433
1977,905.42392
1978,933.06124
1979,913.83528
1980,892.80687
1981,2590.18534
1982,2025.39036
1983,2202.11019
1984,2180.85658
1985,2231.6291
1986,2174.55919
1987,2326.48317
1988,2413.07194
1989,2378.43646
1990,2367.02243
1991,1923.0455
1992,2039.7499
1993,2191.31404
1994,2221.92994
1995,2222.23309
1996,2789.42908
1997,2507.28067
1998,2428.57111
1999,2145.78794
2000,1896.32937
2001,2091.11067
2002,1851.18892
2003,1786.19024
2004,1769.94053
2005,1804.98886
2006,1720.0948
2007,1439.96922
2008,1259.29004
2009,803.94942
