years,data
1960,432847.8482
1961,443410.8622
1962,475271.7204
1963,542719.3928
1964,581851.7277
1965,585650.1944
1966,630853.392
1967,659660.7751
1968,693796.8093
1969,726143.1733
1970,741191.4692
1971,762071.5223
1972,830419.4233
1973,896990.0833
1974,904445.1038
1975,854515.3561
1976,984217.6517
1977,1125314.478
1978,1211922.986
1979,1387742.812
1980,1439316.934
1981,1117380.199
1982,950392.816
1983,978825.5999
1984,950264.6993
1985,927027.3388
1986,954380.9244
1987,978854.6996
1988,1069161.724
1989,1029709.627
1990,1155882.358
1991,1113826.835
1992,1206738.851
1993,1196702.668
1994,1224594.486
1995,1181766.297
1996,1333557.582
1997,1422954.043
1998,1354069.187
1999,1336207.743
2000,1311063.277
2001,1244947.807
2002,1245852.134
2003,1320998.545
2004,1416165.203
2005,1361436.835
2006,1656057.097
2007,1587638.302
2008,1394628.411
2009,1240083.141
