years,data
1970,0.57379
1971,0.61294
1972,0.64528
1973,0.70236
1974,1.13196
1975,1.43345
1976,1.78598
1977,2.09849
1978,2.38059
1979,3.30991
1980,3.89713
1981,4.67987
1982,4.82888
1983,5.6634
1984,5.31298
1985,5.14842
1986,4.08192
1987,4.22124
1988,4.13168
1989,4.13462
1990,4.36827
1991,4.11712
1992,4.11101
1993,4.34183
1994,4.24239
1995,4.0294
1996,4.26951
1997,4.85917
1998,4.29643
1999,4.50857
2000,6.01171
2001,6.71617
2002,5.57617
2003,7.54909
2004,8.39665
2005,10.82102
2006,10.94656
2007,10.33386
2008,12.57885
2009,9.04566
