years,data
1960,1102.106
1961,1234.06
1962,799.975
1963,477.859
1964,453.817
1965,743.415
1966,786.88
1967,579.315
1968,1326.229
1969,1271.064
1970,1005.323
1971,879.911
1972,830.014
1973,1700.116
1974,1631.434
1975,1926.97
1976,1068.195
1977,1169.077
1978,764.735
1979,1202.345
1980,979.125
1981,1145.328
1982,1027.151
1983,1107.244
1984,1031.285
1985,1400.938
1986,1972.336
1987,2157.774
1988,1235.048
1989,1441.141
1990,1793.625
1991,2224.581
1992,2638.164
1993,1786.405
1994,1530.436
1995,1703.348
1996,959.842
1997,1790.75
1998,1424.821
1999,1120.206
2000,828.963
2001,1200.332
2002,1123.492
2003,896.539
2004,1300.609
2005,1332.56001
2006,661.971
2007,1644.43665
2008,1039.46736
2009,1028.6573
