years,data
1970,0.0
1971,0.02774
1972,5.59705
1973,8.1471
1974,12.29434
1975,26.90146
1976,55.56646
1977,135.26596
1978,241.46832
1979,493.43844
1980,811.65676
1981,1115.98469
1982,1352.08053
1983,1599.36268
1984,1644.49563
1985,1694.04973
1986,1688.66161
1987,1771.38535
1988,1782.35397
1989,1845.0589
1990,1848.09991
1991,1903.71146
1992,1883.70613
1993,1951.13966
1994,1763.86302
1995,1739.60579
1996,1828.31506
1997,1824.68265
1998,1765.95484
1999,1760.82726
2000,1809.82856
2001,1888.04517
2002,1885.25958
2003,1928.09181
2004,2046.28731
2005,2081.56714
2006,2290.13438
2007,2562.66206
2008,2949.33778
2009,2768.37867
