years,data
1970,5.19345
1971,5.21711
1972,5.34183
1973,5.46407
1974,6.43419
1975,7.58721
1976,8.60757
1977,10.05856
1978,11.09603
1979,12.34225
1980,14.11804
1981,17.24359
1982,19.62152
1983,20.45908
1984,20.13981
1985,20.05538
1986,18.28238
1987,17.45466
1988,17.76072
1989,17.92187
1990,18.12271
1991,19.11205
1992,19.55943
1993,20.23301
1994,20.51806
1995,19.38355
1996,19.5509
1997,19.61354
1998,19.17686
1999,19.04964
2000,20.11031
2001,22.61957
2002,20.24377
2003,22.9788
2004,23.1472
2005,25.95207
2006,28.87974
2007,28.92605
2008,31.4939
2009,28.30448
