years,data
1970,176.64083
1971,206.93291
1972,269.67602
1973,376.31598
1974,700.7915
1975,735.94611
1976,862.30315
1977,1186.65767
1978,1337.50136
1979,2305.92408
1980,2823.66498
1981,4096.50536
1982,3855.63395
1983,3718.29263
1984,3239.55875
1985,2964.52604
1986,2193.69392
1987,2401.57755
1988,2276.19497
1989,2670.13297
1990,2963.16263
1991,2998.79788
1992,3178.53616
1993,3396.87421
1994,3413.43104
1995,3561.89191
1996,4351.25033
1997,4241.04067
1998,3929.57369
1999,4203.18097
2000,6078.7233
2001,6152.50321
2002,5630.69187
2003,6385.90888
2004,8418.8741
2005,12142.0433
2006,15127.64755
2007,16563.35563
2008,22192.76779
2009,12726.39071
