years,data
1960,-9853.30726
1961,-9754.51779
1962,-20702.86418
1963,-24622.38172
1964,-31052.27265
1965,-10387.18095
1966,-5246.48122
1967,-8343.01766
1968,-1663.59299
1969,1989.91929
1970,14504.62879
1971,-5349.13619
1972,-20970.09888
1973,-3298.55647
1974,-11577.03586
1975,-27051.98689
1976,-21523.25642
1977,-35053.55778
1978,-36787.03576
1979,-62030.85141
1980,-90489.54324
1981,-100549.2348
1982,-63919.43537
1983,-19638.12843
1984,28018.38485
1985,60741.85143
1986,95559.52592
1987,109715.478
1988,109864.9696
1989,-12651.73935
1990,27947.49153
1991,14853.94741
1992,-21377.43471
1993,9522.81338
1994,-13362.817
1995,-25655.25933
1996,45138.64044
1997,44362.56214
1998,39110.21316
1999,7530.71092
2000,18224.53052
2001,63988.03527
2002,31467.62576
2003,91441.33443
2004,32066.25266
2005,80524.02942
2006,117898.2282
2007,60715.27047
2008,66610.35674
2009,100588.547
