years,data
1960,22584.13572
1961,21817.99945
1962,18706.79305
1963,17652.33624
1964,17462.95405
1965,14321.63021
1966,13901.1196
1967,14097.12614
1968,13935.99699
1969,14453.86115
1970,14145.96146
1971,12126.01419
1972,14860.13491
1973,29754.0574
1974,35967.92051
1975,38536.42973
1976,44304.24162
1977,53725.33634
1978,60875.07721
1979,72075.6049
1980,65069.7847
1981,67308.27493
1982,59968.02925
1983,43197.81784
1984,35390.44132
1985,28712.52828
1986,27841.74187
1987,21971.37144
1988,24328.20103
1989,28569.90886
1990,27463.08178
1991,28433.93789
1992,30594.54877
1993,22565.69832
1994,21623.37868
1995,22544.4851
1996,20292.18526
1997,22091.76303
1998,25507.07692
1999,18115.4574
2000,21809.51862
2001,17237.25533
2002,16993.19838
2003,18554.49576
2004,21547.78119
2005,26026.33635
2006,27958.46177
2007,32670.87228
2008,29567.3403
2009,24268.32585
