years,data
1970,2305.53484
1971,2499.8437
1972,2684.35981
1973,3036.94109
1974,4546.33494
1975,5233.30906
1976,5712.55644
1977,6550.37192
1978,6931.7364
1979,9522.5259
1980,12568.41206
1981,15076.28285
1982,14872.75616
1983,13357.93571
1984,13746.39103
1985,14379.75725
1986,10642.3961
1987,11725.76821
1988,11941.83649
1989,13036.08795
1990,15462.98036
1991,14698.9002
1992,14672.86207
1993,14810.26658
1994,15262.44902
1995,15358.20826
1996,17868.98899
1997,17622.82371
1998,15831.81465
1999,17324.31562
2000,23910.80114
2001,23377.94827
2002,22830.43639
2003,25826.87661
2004,32215.89888
2005,42302.25799
2006,50256.5516
2007,54960.03847
2008,66521.26957
2009,43105.35279
