years,data
1970,0.326009962
1971,0.358090093
1972,0.381969244
1973,0.416898671
1974,0.612385216
1975,1.03482202
1976,1.406487377
1977,1.508754427
1978,2.041192913
1979,2.288098776
1980,2.454177949
1981,3.033328287
1982,3.702190341
1983,3.818629938
1984,4.095346073
1985,3.553786128
1986,2.885755958
1987,2.586603949
1988,2.645019729
1989,2.695033362
1990,2.661245844
1991,2.467196081
1992,2.604618804
1993,3.003705798
1994,2.713469153
1995,2.433971108
1996,2.949529247
1997,3.283515177
1998,2.750402592
1999,2.940212223
2000,4.382589782
2001,4.948399936
2002,3.876281757
2003,5.825296527
2004,6.389598265
2005,8.311224034
2006,7.633561273
2007,7.567185947
2008,9.588298924
2009,5.433450991
