years,data
1970,129.58818
1971,136.64035
1972,154.90179
1973,162.01227
1974,210.45036
1975,196.16142
1976,205.25427
1977,225.71337
1978,264.14624
1979,371.21619
1980,465.02258
1981,559.13907
1982,488.53044
1983,503.65742
1984,557.65114
1985,518.96718
1986,449.2803
1987,442.39196
1988,459.16475
1989,466.69774
1990,484.13266
1991,498.26681
1992,553.95854
1993,583.88173
1994,615.20671
1995,614.15288
1996,616.59151
1997,583.09164
1998,647.44266
1999,574.55954
2000,607.96692
2001,588.3091
2002,665.08073
2003,750.04866
2004,841.11075
2005,1094.62053
2006,1280.00676
2007,1380.35202
2008,1389.67122
2009,1137.09953
