years,data
1960,655.81082
1961,283.27974
1962,399.77403
1963,530.44875
1964,728.17198
1965,787.94598
1966,2019.82402
1967,1908.86301
1968,3381.66168
1969,3532.83874
1970,3603.28893
1971,3027.11513
1972,3530.96483
1973,5227.85228
1974,4380.33093
1975,4192.09471
1976,2871.82014
1977,3770.98443
1978,4236.72784
1979,10172.0
1980,3251.0
1981,6808.0
1982,1298.13821
1983,11779.63602
1984,1053.59762
1985,250.37536
1986,176.93327
1987,81.88377
1988,41.31067
1989,405.22649
1990,24.73837
1991,12.43976
1992,68.23381
1993,24.50428
1994,29.48302
1995,46.19191
1996,37.54329
1997,37.92769
1998,52.32797
1999,56.5234
2000,48.224
2001,83.5866
2002,57.51359
2003,34.78976
2004,34.32267
2005,43.51075
2006,73.50049
2007,43.03902
2008,30.51881
2009,34.27938
