years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,9.859
1991,1.968
1992,175.41465
1993,219.58466
1994,234.58545
1995,333.60739
1996,441.45181
1997,243.40386
1998,800.43231
1999,958.17419
2000,1054.64657
2001,1715.273
2002,1811.327
2003,2213.171
2004,2484.796
2005,1811.242
2006,1865.611
2007,1868.377
2008,1966.0
2009,2206.0
