years,data
1970,52314.0
1971,57344.0
1972,64019.0
1973,73840.0
1974,85387.0
1975,98804.0
1976,113757.0
1977,130404.0
1978,149091.0
1979,171608.0
1980,203073.0
1981,245235.0
1982,260085.0
1983,264883.0
1984,288637.0
1985,307224.0
1986,295721.0
1987,300667.0
1988,327354.0
1989,349952.0
1990,378943.0
1991,393574.0
1992,416401.0
1993,443775.0
1994,475990.0
1995,507725.0
1996,551513.0
1997,602477.0
1998,634812.0
1999,671632.0
2000,732987.0
2001,765740.0
2002,785434.0
2003,827139.0
2004,906893.0
2005,970997.0
2006,1055959.0
2007,1144930.0
2008,1196771.0
2009,1141287.0
