years,data
1960,324.37526
1961,240.04195
1962,143.19986
1963,131.84421
1964,179.72479
1965,142.60383
1966,111.78746
1967,108.20819
1968,113.47076
1969,5.35398
1970,12.1971
1971,43.72365
1972,42.73003
1973,2157.91915
1974,2364.90877
1975,2764.36278
1976,3005.46204
1977,2493.14314
1978,3245.53073
1979,3350.75352
1980,2262.0381
1981,4522.80792
1982,4286.59359
1983,4182.96505
1984,4996.30678
1985,4787.94959
1986,4410.991
1987,4083.29401
1988,3708.058
1989,4274.813
1990,4157.021
1991,4197.577
1992,4225.32
1993,4666.92701
1994,5350.30514
1995,4254.753
1996,4807.69451
1997,4765.84246
1998,4421.97797
1999,4397.34993
2000,4490.04725
2001,4438.91586
2002,4046.5965
2003,4131.80852
2004,4148.43759
2005,4082.37653
2006,4101.75635
2007,1867.80496
2008,1805.53973
2009,833.05342
