years,data
1960,95477.42502
1961,96369.04042
1962,116018.1353
1963,131625.5214
1964,139689.9944
1965,152679.6987
1966,166045.3301
1967,183545.932
1968,205664.5334
1969,245895.9544
1970,269015.3384
1971,296034.1837
1972,334906.218
1973,345195.8235
1974,359124.1366
1975,334673.1567
1976,336137.5156
1977,381921.0397
1978,422257.3356
1979,410355.8896
1980,468672.3972
1981,460380.6227
1982,489962.473
1983,484072.6922
1984,531906.6226
1985,560624.5123
1986,554132.0611
1987,561623.1157
1988,583628.3141
1989,627155.993
1990,646262.0532
1991,652977.3567
1992,631744.8268
1993,676953.5648
1994,685221.2923
1995,714988.555
1996,768398.8407
1997,776468.5113
1998,849160.3461
1999,842298.6613
2000,902079.18
2001,887066.8361
2002,918182.8685
2003,908344.3709
2004,903033.504
2005,939022.4719
2006,930400.7148
2007,914239.5958
2008,932663.8561
2009,931934.5524
