years,data
1970,353113.1783
1971,339533.2344
1972,367829.1913
1973,400238.6261
1974,400843.4074
1975,398936.0412
1976,398120.7755
1977,424909.0283
1978,445053.3959
1979,494893.259
1980,542864.7017
1981,349828.2943
1982,344044.6943
1983,350683.307
1984,418151.6098
1985,394377.4106
1986,402984.2009
1987,447551.074
1988,506113.935
1989,504876.6911
1990,526873.2861
1991,493254.7305
1992,556489.9085
1993,542969.8481
1994,573876.3192
1995,554110.9362
1996,644401.6467
1997,640977.4305
1998,566247.2073
1999,601968.016
2000,569492.7526
2001,616440.4115
2002,581131.4516
2003,631047.8486
2004,640090.3957
2005,607049.984
2006,647550.4158
2007,660288.8432
2008,601011.7878
2009,592476.5287
