years,data
1960,595.48504
1961,317.84658
1962,418.77691
1963,424.88579
1964,405.75063
1965,440.33554
1966,449.43905
1967,390.19789
1968,443.59527
1969,704.35223
1970,829.65838
1971,921.9903
1972,1400.57174
1973,1555.61523
1974,1630.40747
1975,1668.67236
1976,2023.62324
1977,3464.83443
1978,3862.13883
1979,4467.09731
1980,2842.09003
1981,3740.08855
1982,4879.67196
1983,8951.8677
1984,7085.20316
1985,6777.61951
1986,4010.19781
1987,5124.95152
1988,3545.80423
1989,2754.85728
1990,2224.52538
1991,2222.88264
1992,2339.00588
1993,1956.50557
1994,2214.30835
1995,2669.33325
1996,2679.58936
1997,2410.56577
1998,3072.08749
1999,2870.65831
2000,5657.24346
2001,3627.03552
2002,2315.88074
2003,2625.84625
2004,1796.48832
2005,2717.0287
2006,2419.60344
2007,2441.43332
2008,2241.45205
2009,3477.55121
