years,data
1960,2729.47916
1961,1073.77216
1962,1054.01513
1963,1573.02579
1964,2951.64837
1965,2663.36395
1966,5423.94137
1967,5097.28699
1968,3552.18176
1969,3895.88367
1970,3863.41625
1971,2665.91419
1972,3721.23923
1973,3432.84211
1974,3176.19514
1975,2965.39255
1976,2440.51367
1977,3004.80686
1978,3881.12468
1979,7404.0
1980,11906.0
1981,3823.0
1982,8473.90219
1983,2384.70326
1984,339.11981
1985,413.51457
1986,455.17876
1987,443.72959
1988,133.59895
1989,248.2548
1990,148.54921
1991,46.59874
1992,82.27534
1993,97.06463
1994,98.56735
1995,127.99993
1996,161.07391
1997,281.75793
1998,347.43437
1999,134.26078
2000,244.97529
2001,461.37813
2002,72.89363
2003,195.91781
2004,277.73491
2005,239.17285
2006,217.1862
2007,132.22897
2008,102.83994
2009,71.34085
