years,data
1970,1.91741
1971,2.0678
1972,2.18059
1973,2.34977
1974,3.17689
1975,3.89121
1976,4.15439
1977,4.69954
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,9.3051
1983,9.3239
1984,9.07952
1985,9.3427
1986,0.0
1987,8.96871
1988,0.0
1989,8.88457
1990,8.37329
1991,7.1968
1992,0.0
1993,6.60671
1994,6.35231
1995,0.0
1996,6.36572
1997,6.71103
1998,7.86625
1999,8.68517
2000,16.78353
2001,20.47368
2002,8.94293
2003,13.20815
2004,13.83907
2005,16.53396
2006,17.31766
2007,18.24711
2008,18.27793
2009,12.10381
