years,data
1970,1.05096
1971,1.15042
1972,1.15215
1973,1.39586
1974,2.33292
1975,2.49116
1976,2.67334
1977,2.97427
1978,3.07096
1979,4.78543
1980,7.08651
1981,8.32745
1982,7.86407
1983,6.81939
1984,6.80422
1985,6.5022
1986,5.83729
1987,6.59839
1988,6.44425
1989,6.97316
1990,8.19765
1991,7.83836
1992,7.99054
1993,7.94017
1994,7.87449
1995,7.83642
1996,8.62476
1997,8.21358
1998,7.17278
1999,7.64186
2000,10.131
2001,9.53247
2002,9.15744
2003,10.28225
2004,12.42945
2005,16.89148
2006,18.86028
2007,20.17984
2008,26.79114
2009,17.10078
