years,data
1970,1.11915
1971,1.18498
1972,1.1784
1973,1.36602
1974,2.9855
1975,3.85131
1976,4.54608
1977,4.99276
1978,5.20149
1979,7.3973
1980,7.57221
1981,9.50641
1982,8.59731
1983,7.82039
1984,7.72328
1985,9.17378
1986,4.98985
1987,6.13872
1988,5.031
1989,6.16272
1990,7.13027
1991,6.11624
1992,5.91408
1993,5.26587
1994,5.00274
1995,5.52901
1996,6.64572
1997,6.10983
1998,4.0176
1999,5.61886
2000,9.06847
2001,7.36452
2002,7.73355
2003,9.15511
2004,11.86667
2005,16.12173
2006,19.33067
2007,21.80156
2008,30.40152
2009,19.02582
