years,data
1970,0.18692
1971,0.53002
1972,0.59712
1973,27.57582
1974,47.06147
1975,52.30669
1976,84.96834
1977,63.08013
1978,103.82127
1979,122.03102
1980,32.92397
1981,107.61301
1982,122.18982
1983,111.97853
1984,137.19794
1985,117.95987
1986,105.65216
1987,78.36865
1988,68.30951
1989,78.87054
1990,69.80426
1991,78.1232
1992,76.67123
1993,82.08669
1994,104.58855
1995,79.84655
1996,91.29783
1997,95.96132
1998,93.13951
1999,92.4283
2000,92.29861
2001,104.18117
2002,91.21032
2003,92.5525
2004,100.59948
2005,108.10136
2006,133.92201
2007,100.05825
2008,108.65732
2009,66.51093
