years,data
1970,176.47651
1971,206.73711
1972,269.23211
1973,375.77095
1974,696.43639
1975,735.05713
1976,860.43564
1977,1182.8233
1978,1335.16807
1979,2296.96426
1980,2798.52353
1981,4073.47763
1982,3818.35955
1983,3664.5691
1984,3217.60956
1985,2939.38965
1986,2185.34891
1987,2390.22606
1988,2263.11957
1989,2612.71509
1990,2938.89526
1991,2988.75193
1992,3171.42677
1993,3387.5672
1994,3382.91806
1995,3550.24346
1996,4332.07349
1997,4232.20934
1998,3918.6989
1999,4184.81366
2000,5997.0117
2001,6036.73263
2002,5619.15764
2003,6286.68809
2004,8406.32585
2005,12122.7767
2006,15109.95485
2007,16540.38242
2008,22169.17952
2009,12716.23324
