years,data
1970,213.84684
1971,235.72435
1972,244.03006
1973,250.89607
1974,260.44515
1975,353.82359
1976,468.21155
1977,645.75539
1978,750.61292
1979,1015.16357
1980,765.92847
1981,877.35346
1982,1153.79007
1983,1192.13607
1984,1340.41826
1985,1226.77241
1986,1032.81646
1987,1097.68514
1988,1127.47016
1989,1277.27781
1990,1216.53532
1991,1269.42672
1992,1239.78894
1993,1368.77351
1994,1278.03532
1995,1221.56179
1996,1349.76371
1997,1485.12416
1998,1228.63849
1999,1071.273
2000,1434.24122
2001,1855.19637
2002,1530.53912
2003,1905.71741
2004,1985.92769
2005,2310.35095
2006,2179.21022
2007,2397.62303
2008,2650.31303
2009,2150.99714
