years,data
1970,0.51445
1971,0.52012
1972,0.68575
1973,0.59511
1974,1.61821
1975,1.89358
1976,1.50035
1977,1.93228
1978,1.77422
1979,2.37166
1980,3.35146
1981,3.75054
1982,4.19695
1983,4.12814
1984,5.23695
1985,4.90412
1986,2.34568
1987,3.26228
1988,2.69433
1989,3.51136
1990,5.14969
1991,4.55864
1992,3.34869
1993,1.291
1994,1.7257
1995,1.29254
1996,1.55097
1997,1.66504
1998,1.15248
1999,1.34719
2000,3.08113
2001,4.62511
2002,1.04215
2003,4.64675
2004,1.80199
2005,1.75421
2006,1.85761
2007,3.03026
2008,4.5647
2009,1.837
