years,data
1960,10384.56117
1961,10106.6727
1962,14076.19864
1963,14071.68027
1964,14777.50732
1965,11970.8564
1966,12435.51467
1967,12530.90329
1968,13764.59647
1969,15366.85162
1970,15653.82632
1971,16049.68341
1972,17186.02484
1973,19399.92609
1974,18579.943
1975,15666.90221
1976,17404.12988
1977,20793.04228
1978,22329.6093
1979,23365.51712
1980,20806.59288
1981,19954.33138
1982,18196.67564
1983,19051.43331
1984,20315.91849
1985,18933.75709
1986,18512.97521
1987,20929.97475
1988,20183.6218
1989,20702.11064
1990,21304.04267
1991,19058.92183
1992,19431.20681
1993,19786.01859
1994,20680.35834
1995,20325.18994
1996,19725.39752
1997,20837.61663
1998,21813.97319
1999,22042.19386
2000,21711.6305
2001,19892.64044
2002,19657.28788
2003,18173.14041
2004,18410.98908
2005,18315.06511
2006,17844.00341
2007,18427.03586
2008,17107.27858
2009,15380.64653
