years,data
1960,52295.0
1961,62800.0
1962,61208.0
1963,65583.0
1964,66254.0
1965,67532.0
1966,67576.0
1967,72353.0
1968,85067.0
1969,86302.0
1970,96229.0
1971,99091.0
1972,104378.0
1973,104587.0
1974,93799.0
1975,82121.0
1976,71960.0
1977,66520.0
1978,75178.0
1979,77867.0
1980,104826.0
1981,101771.0
1982,102746.0
1983,105797.0
1984,107907.0
1985,92040.0
1986,81753.0
1987,80976.0
1988,107527.0
1989,107190.0
1990,106055.859
1991,81964.968
1992,81078.41465
1993,82394.58466
1994,95918.58545
1995,82210.60739
1996,76008.45181
1997,82358.35986
1998,66600.48931
1999,71355.60419
2000,63068.42457
2001,71313.278
2002,90784.757
2003,58410.168
2004,58072.191
2005,83074.64
2006,87127.769
2007,91534.008
2008,111454.0
2009,95714.0
