years,data
1960,4432113.328
1961,4464360.784
1962,4658506.205
1963,4836948.144
1964,4949455.482
1965,5157923.988
1966,5467800.562
1967,5754378.95
1968,6131528.841
1969,6520279.712
1970,6780547.493
1971,7105345.262
1972,7470968.316
1973,8071725.41
1974,7921551.775
1975,7365142.004
1976,7676636.933
1977,8259469.661
1978,8684864.669
1979,8970132.66
1980,9025782.041
1981,8839051.882
1982,8253855.618
1983,8226486.996
1984,8756179.058
1985,8819179.128
1986,8707922.255
1987,8948631.769
1988,9519199.747
1989,9805582.659
1990,9930570.329
1991,9932496.395
1992,10074192.28
1993,10170250.41
1994,10438440.57
1995,10633549.42
1996,11481175.96
1997,11840669.74
1998,12024684.51
1999,11685942.83
2000,12054512.27
2001,11878785.05
2002,12108417.68
2003,11973320.04
2004,12054552.92
2005,11544259.62
2006,11988110.8
2007,12068165.68
2008,11761527.02
2009,11297410.59
