years,data
1970,0.70502
1971,0.74395
1972,0.747
1973,0.85781
1974,1.32864
1975,1.39492
1976,1.49375
1977,1.69116
1978,1.78719
1979,2.5651
1980,3.56875
1981,4.39069
1982,4.26172
1983,4.12694
1984,4.19736
1985,4.03598
1986,3.23581
1987,3.08259
1988,3.11517
1989,3.43903
1990,3.528
1991,3.37966
1992,3.09012
1993,3.01566
1994,2.93026
1995,2.87196
1996,3.28942
1997,3.2801
1998,2.83701
1999,2.90942
2000,4.36874
2001,4.17288
2002,3.78497
2003,4.54267
2004,5.16111
2005,6.83456
2006,7.87469
2007,8.63751
2008,10.72229
2009,7.98466
