years,data
1960,707.10474
1961,520.00375
1962,669.0177
1963,625.30307
1964,859.0027
1965,993.31703
1966,962.94242
1967,805.92037
1968,859.65912
1969,931.74149
1970,1137.90692
1971,865.35163
1972,878.11999
1973,992.67123
1974,911.46377
1975,955.70727
1976,624.0619
1977,665.46982
1978,403.58863
1979,1122.55392
1980,987.97028
1981,694.00168
1982,382.99427
1983,11.00046
1984,498.97975
1985,404.00424
1986,77.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
