years,data
1970,0.24313
1971,0.22389
1972,0.43594
1973,0.28364
1974,0.35233
1975,0.95066
1976,1.53154
1977,0.48119
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.06331
1983,1.73423
1984,1.65504
1985,0.17195
1986,0.0
1987,0.01089
1988,0.0
1989,0.04032
1990,0.03203
1991,0.00034
1992,0.0
1993,0.00032
1994,0.00152
1995,0.0
1996,0.12089
1997,12.0486
1998,19.81756
1999,6.04876
2000,0.13675
2001,0.25176
2002,2.44912
2003,3.58654
2004,3.73014
2005,4.40581
2006,4.69884
2007,9.95233
2008,59.9317
2009,18.47303
