years,data
1970,314.54897
1971,323.97038
1972,371.72691
1973,439.02293
1974,587.15233
1975,798.19388
1976,1083.38141
1977,1434.30146
1978,1669.06933
1979,2052.27826
1980,2401.68083
1981,3094.11525
1982,3562.20415
1983,3855.88882
1984,3699.36799
1985,3621.86732
1986,3108.87918
1987,2916.53289
1988,3041.72348
1989,3102.99265
1990,3106.65162
1991,3205.5314
1992,3304.62656
1993,3417.16423
1994,3430.55615
1995,3198.84177
1996,3563.01495
1997,3780.70862
1998,3771.75139
1999,3696.63352
2000,4176.70817
2001,4755.14251
2002,4380.38199
2003,5088.25626
2004,5407.65677
2005,6339.95667
2006,7455.71029
2007,7630.15496
2008,8375.91753
2009,5788.97707
