years,data
1970,3903.02788
1971,4312.74492
1972,4682.36105
1973,5521.69746
1974,8668.80159
1975,9606.74906
1976,11442.13512
1977,13538.00082
1978,15048.98946
1979,21335.52518
1980,27971.47744
1981,33687.74572
1982,31555.05371
1983,30318.96813
1984,31993.72772
1985,29729.92686
1986,22426.69181
1987,23391.47905
1988,24193.30172
1989,25320.9948
1990,29822.55663
1991,28987.80242
1992,28964.36658
1993,29336.55894
1994,31087.05616
1995,31186.31898
1996,38834.06076
1997,39475.53144
1998,32555.53596
1999,35772.92458
2000,51881.15119
2001,49098.00172
2002,45823.37525
2003,57013.00179
2004,70310.4366
2005,84607.22381
2006,101240.972
2007,110712.3403
2008,132842.8716
2009,81905.75893
