years,data
1960,407310.146
1961,420072.422
1962,492147.403
1963,554119.776
1964,605579.694
1965,639543.347
1966,702110.009
1967,774166.526
1968,851611.938
1969,973439.391
1970,1061624.723
1971,1167973.071
1972,1284782.524
1973,1265927.739
1974,1334837.13
1975,1353296.697
1976,1378534.22
1977,1488818.241
1978,1490685.623
1979,1400368.227
1980,1430026.524
1981,1378235.129
1982,1286296.716
1983,1190648.223
1984,1265384.6
1985,1197590.455
1986,1106825.893
1987,1049804.352
1988,1043910.287
1989,1144026.024
1990,1134238.411
1991,1132682.457
1992,1104687.431
1993,1210738.557
1994,1187928.121
1995,1207268.11
1996,1206032.429
1997,1231541.273
1998,1440703.992
1999,1444715.782
2000,1577563.414
2001,1506112.137
2002,1550291.925
2003,1453857.519
2004,1394408.163
2005,1466263.398
2006,1463658.47
2007,1473554.93
2008,1440042.73
2009,1387421.406
