years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,853.79448
1997,827.8045
1998,816.12709
1999,3271.91096
2000,5020.38135
2001,12270.54083
2002,27020.54599
2003,26317.86457
2004,31445.92918
2005,42367.85279
2006,66164.83829
2007,89019.08957
2008,159881.3638
2009,195454.7653
