years,data
1970,1946.64345
1971,2104.45575
1972,2232.35867
1973,2454.51926
1974,3467.25089
1975,3982.00425
1976,4404.56215
1977,4916.60384
1978,5136.13227
1979,6713.19709
1980,8622.31308
1981,10130.18392
1982,9764.91243
1983,8812.46416
1984,8766.42995
1985,9174.3966
1986,6893.59169
1987,7506.94556
1988,7775.81446
1989,8177.52364
1990,9568.71706
1991,9190.47212
1992,9266.37396
1993,9535.31627
1994,10089.0221
1995,10127.71011
1996,11263.03821
1997,10944.44936
1998,9914.36343
1999,11123.25429
2000,14590.31496
2001,14051.85321
2002,14122.1814
2003,15973.43483
2004,19549.60379
2005,24712.51666
2006,28910.58922
2007,32009.29982
2008,36929.48783
2009,26460.38453
